staff_id,hotel_id,full_name,designation,salary,hire_date
2727,73,Staff 2727,Manager,54344.84,2016-04-06
2728,25,Staff 2728,Chef,67281.08,2020-08-20
2729,31,Staff 2729,Housekeeping,37590.77,2024-09-11
2730,31,Staff 2730,Receptionist,63823.97,2018-09-03
2731,44,Staff 2731,Housekeeping,31255.61,2022-01-05
2732,44,Staff 2732,Housekeeping,80144.8,2023-06-04
2733,37,Staff 2733,\N,49657.71,2022-02-16
2734,23,Staff 2734,Receptionist,89417.73,2015-10-05
2735,54,Staff 2735,Security,88732.18,2020-07-16
2736,10,\N,Receptionist,97592.72,2015-10-18
2737,4,Staff 2737,Receptionist,34046.81,2021-08-19
2738,82,\N,\N,71457.23,2017-06-06
2739,23,Staff 2739,Security,51302.23,2020-02-14
2740,30,\N,Manager,53260.71,2022-01-25
2741,17,\N,Security,26721.29,2019-11-14
2742,86,Staff 2742,Housekeeping,58168.87,2023-12-21
2743,8,Staff 2743,Housekeeping,30988.47,2023-12-04
2744,100,\N,\N,27394.94,2019-06-18
2745,58,Staff 2745,Manager,83721.75,2023-09-09
2746,16,Staff 2746,Chef,35385.79,2018-12-27
2747,33,Staff 2747,Manager,87333.75,2018-04-21
2748,74,Staff 2748,Receptionist,23007.57,2019-10-13
2749,82,Staff 2749,Chef,76703.77,2020-03-14
2750,83,Staff 2750,Receptionist,58080.38,2022-12-01
2751,11,Staff 2751,Housekeeping,87809.5,2015-07-14
2752,94,Staff 2752,\N,27710.79,2022-07-24
2753,5,Staff 2753,Security,27100.59,2016-08-28
2754,18,\N,Manager,76519.17,2022-09-19
2755,34,Staff 2755,Receptionist,58474.87,2022-03-09
2756,36,Staff 2756,\N,98672.33,2016-06-22
2757,1,Staff 2757,Chef,34832.62,2016-04-03
2758,31,Staff 2758,Housekeeping,29873.7,2020-09-13
2759,2,Staff 2759,Manager,80805.96,2016-08-13
2760,23,Staff 2760,Housekeeping,83870.29,2016-04-24
2761,89,\N,Chef,98581.68,2025-03-03
2762,84,Staff 2762,Housekeeping,27074.8,2025-01-11
2763,25,Staff 2763,Receptionist,99092.66,2024-10-19
2764,95,Staff 2764,\N,50696.18,2020-02-12
2765,10,Staff 2765,Receptionist,63867.27,2023-11-05
2766,73,\N,Chef,46500.14,2019-05-27
2767,63,Staff 2767,Receptionist,99798.29,2022-10-24
2768,6,Staff 2768,\N,42215.24,2022-11-15
2769,63,Staff 2769,Manager,98768.84,2023-05-28
2770,29,Staff 2770,Manager,94807.37,2015-12-20
2771,71,Staff 2771,Security,41387.24,2021-08-10
2772,11,Staff 2772,\N,29029.8,2016-03-06
2773,77,Staff 2773,Manager,49221.31,2023-10-07
2774,98,\N,Chef,54369.84,2025-03-10
2775,83,Staff 2775,Receptionist,30708.49,2025-01-21
2776,79,Staff 2776,Security,22263.35,2024-11-06
2777,37,Staff 2777,Chef,46050.06,2017-02-06
2778,83,Staff 2778,Chef,35316.98,2023-09-01
2779,87,Staff 2779,Chef,72127.6,2016-05-28
2780,84,Staff 2780,Receptionist,98831.18,2019-01-18
2781,37,Staff 2781,Chef,83845.13,2022-03-23
2782,61,Staff 2782,\N,75969.75,2019-05-27
2783,28,Staff 2783,\N,47915.29,2016-09-11
2784,64,Staff 2784,Security,30386.57,2021-08-19
2785,41,Staff 2785,Housekeeping,71026.3,2018-01-23
2786,8,Staff 2786,Chef,48221.4,2018-02-25
2787,47,Staff 2787,\N,75451.07,2017-06-08
2788,81,Staff 2788,Receptionist,78640.06,2024-08-20
2789,1,Staff 2789,Manager,68472.59,2020-08-07
2790,74,Staff 2790,Security,78907.05,2015-07-30
2791,96,Staff 2791,Receptionist,52185.7,2020-05-06
2792,21,Staff 2792,Security,90385.07,2022-04-07
2793,36,Staff 2793,Security,93190.89,2020-03-20
2794,82,Staff 2794,\N,85299.91,2022-05-27
2795,13,\N,Housekeeping,76082.89,2020-05-05
2796,93,Staff 2796,Housekeeping,78993.46,2017-05-04
2797,46,Staff 2797,Receptionist,77068.18,2023-10-23
2798,87,Staff 2798,Security,49790.85,2025-01-03
2799,97,Staff 2799,Chef,72539.45,2017-02-03
2800,20,Staff 2800,Housekeeping,53752.62,2020-02-27
2801,98,Staff 2801,\N,42606.26,2024-10-31
2802,84,\N,Chef,40899.38,2024-11-21
2803,53,Staff 2803,Housekeeping,74408.79,2022-02-06
2804,50,Staff 2804,Receptionist,73857.65,2017-11-02
2805,82,Staff 2805,\N,35670.44,2023-11-03
2806,75,Staff 2806,Receptionist,44536.81,2025-05-01
2807,78,Staff 2807,Receptionist,42719.47,2021-08-14
2808,35,Staff 2808,Manager,51352.83,2020-03-07
2809,5,Staff 2809,Housekeeping,74217.44,2018-01-05
2810,77,Staff 2810,Chef,54262.66,2018-01-04
2811,82,\N,Receptionist,23782.54,2022-01-03
2812,63,Staff 2812,Security,99076.58,2019-07-25
2813,89,Staff 2813,Manager,37766.36,2023-02-14
2814,89,\N,Manager,61353.86,2016-01-03
2815,24,Staff 2815,\N,82082.46,2015-10-31
2816,8,Staff 2816,Chef,36759.93,2020-12-08
2817,8,Staff 2817,\N,88604.94,2017-07-13
2818,99,Staff 2818,Manager,58195.13,2015-06-18
2819,58,Staff 2819,Housekeeping,53481.32,2024-09-08
2820,33,\N,Receptionist,49405.98,2019-02-24
2821,77,Staff 2821,Housekeeping,49576.85,2017-07-22
2822,75,\N,Security,66314.63,2016-01-16
2823,34,Staff 2823,Manager,52932.8,2022-01-21
2824,89,Staff 2824,Security,72450.45,2017-09-03
2825,57,Staff 2825,\N,68243.07,2020-07-06
2826,31,Staff 2826,Housekeeping,77972.41,2024-02-03
2827,86,Staff 2827,Receptionist,26016.28,2024-03-13
2828,86,Staff 2828,\N,51073.35,2021-05-26
2829,23,Staff 2829,Housekeeping,33414.54,2022-11-18
2830,68,Staff 2830,Manager,22214.87,2024-12-01
2831,64,Staff 2831,Housekeeping,67546.77,2024-06-21
2832,3,Staff 2832,Security,27274.14,2022-08-23
2833,59,Staff 2833,Security,38875.08,2025-05-09
2834,79,Staff 2834,Housekeeping,53729.52,2021-10-14
2835,78,Staff 2835,Housekeeping,47437.66,2020-12-12
2836,67,Staff 2836,Chef,35911.19,2016-05-17
2837,77,\N,Manager,83695.07,2021-04-07
2838,63,Staff 2838,Chef,97634.39,2015-08-25
2839,14,Staff 2839,Housekeeping,30034.79,2021-08-14
2840,9,Staff 2840,Chef,45897.71,2020-11-15
2841,36,Staff 2841,Housekeeping,50738.93,2016-12-24
2842,53,Staff 2842,Chef,22775.59,2020-01-18
2843,26,Staff 2843,Housekeeping,60225.84,2015-12-08
2844,57,Staff 2844,Manager,95788.01,2024-11-11
2845,57,\N,Housekeeping,52345.17,2018-02-24
2846,4,\N,Housekeeping,48464.22,2021-08-18
2847,94,Staff 2847,\N,56017.08,2017-04-27
2848,21,Staff 2848,Chef,63125.49,2020-08-14
2849,47,\N,Manager,40234.12,2021-02-16
2850,46,Staff 2850,Receptionist,53717.06,2019-06-07
2851,24,\N,Receptionist,72613.42,2019-01-17
2852,71,Staff 2852,Manager,80480.38,2017-06-02
2853,22,Staff 2853,\N,46087.01,2016-09-04
2854,30,Staff 2854,Receptionist,83943.39,2022-12-18
2855,84,Staff 2855,\N,97241.75,2019-03-14
2856,10,Staff 2856,Receptionist,88090.61,2015-12-25
2857,87,Staff 2857,Housekeeping,25132.96,2022-10-26
2858,93,\N,Chef,66184.24,2017-03-04
2859,82,Staff 2859,Receptionist,73035.07,2019-03-16
2860,34,Staff 2860,Security,46030.68,2025-01-30
2861,49,Staff 2861,Manager,32599.29,2015-09-07
2862,35,Staff 2862,Receptionist,49057.03,2024-05-29
2863,13,Staff 2863,Receptionist,86743.0,2024-01-14
2864,72,Staff 2864,Receptionist,25692.35,2024-01-24
2865,55,Staff 2865,Security,83169.0,2019-01-08
2866,99,\N,Housekeeping,61052.69,2019-08-20
2867,94,Staff 2867,Manager,97768.28,2021-11-19
2868,52,Staff 2868,Security,66369.74,2019-10-11
2869,54,Staff 2869,Security,52465.1,2024-09-22
2870,28,Staff 2870,Receptionist,70935.8,2018-09-05
2871,75,Staff 2871,\N,99493.37,2017-08-14
2872,50,Staff 2872,Chef,54661.35,2019-03-13
2873,18,Staff 2873,Manager,64116.51,2024-06-04
2874,35,Staff 2874,Manager,50914.08,2017-05-21
2875,19,Staff 2875,Manager,73745.32,2019-04-20
2876,11,Staff 2876,Receptionist,71954.93,2022-02-20
2877,92,Staff 2877,\N,51499.48,2019-09-02
2878,86,Staff 2878,Chef,51565.14,2023-07-25
2879,7,Staff 2879,Chef,41404.33,2023-06-01
2880,77,Staff 2880,Manager,94539.92,2024-05-18
2881,55,Staff 2881,Security,25356.47,2017-11-27
2882,54,\N,Security,65131.88,2021-06-06
2883,42,Staff 2883,\N,75104.95,2023-08-11
2884,13,Staff 2884,Housekeeping,68852.22,2017-04-06
2885,56,Staff 2885,Housekeeping,80831.1,2020-03-07
2886,22,Staff 2886,Manager,83769.63,2024-03-02
2887,19,Staff 2887,Manager,32469.34,2017-09-26
2888,62,Staff 2888,Chef,28066.24,2017-08-16
2889,57,\N,Manager,47503.81,2024-09-10
2890,5,Staff 2890,Housekeeping,51814.26,2021-06-21
2891,79,Staff 2891,Manager,61371.67,2017-11-05
2892,94,Staff 2892,\N,64295.48,2023-04-22
2893,37,Staff 2893,Security,78660.22,2022-09-20
2894,82,Staff 2894,Manager,99544.35,2019-09-23
2895,62,\N,Receptionist,25337.43,2023-08-14
2896,39,Staff 2896,\N,78222.96,2022-10-21
2897,87,Staff 2897,Receptionist,92352.71,2020-04-14
2898,13,\N,Chef,20217.72,2020-12-03
2899,77,Staff 2899,Manager,86386.61,2024-08-02
2900,22,Staff 2900,\N,26291.81,2015-07-03
2901,24,Staff 2901,Housekeeping,73060.81,2016-10-20
2902,4,Staff 2902,Receptionist,21905.39,2017-04-29
2903,69,Staff 2903,Receptionist,75420.05,2017-02-16
2904,60,Staff 2904,\N,45470.23,2024-11-10
2905,92,\N,Manager,79912.05,2015-07-15
2906,88,Staff 2906,Receptionist,76497.91,2023-12-01
2907,84,Staff 2907,Security,90997.04,2021-10-12
2908,40,Staff 2908,Chef,80051.82,2023-09-04
2909,14,Staff 2909,Manager,94759.44,2016-04-27
2910,45,\N,Security,32024.78,2022-12-22
2911,40,Staff 2911,\N,40847.35,2018-02-07
2912,80,Staff 2912,Chef,61083.39,2024-10-26
2913,38,Staff 2913,Housekeeping,84172.92,2023-05-29
2914,5,Staff 2914,Manager,77251.83,2023-03-03
2915,11,\N,Security,41819.29,2023-03-25
2916,17,Staff 2916,Manager,96590.77,2015-11-23
2917,98,Staff 2917,Manager,36030.79,2023-07-16
2918,5,Staff 2918,Receptionist,78955.86,2023-03-23
2919,100,Staff 2919,Housekeeping,26336.59,2019-07-30
2920,69,Staff 2920,Receptionist,55023.52,2023-01-03
2921,5,Staff 2921,Housekeeping,58087.6,2021-12-09
2922,99,Staff 2922,Manager,71654.08,2017-05-25
2923,43,Staff 2923,Security,42714.12,2019-10-21
2924,70,Staff 2924,Manager,50337.76,2019-11-09
2925,38,Staff 2925,Manager,50396.9,2022-03-11
2926,16,\N,Chef,73321.07,2016-03-26
2927,69,\N,Housekeeping,58390.2,2019-02-17
2928,45,Staff 2928,Security,72274.87,2020-01-26
2929,76,Staff 2929,Chef,41264.44,2018-02-20
2930,75,Staff 2930,Chef,93434.53,2019-02-15
2931,7,Staff 2931,\N,76248.9,2019-10-10
2932,82,\N,Chef,91584.82,2018-10-11
2933,76,Staff 2933,\N,27628.57,2016-09-10
2934,31,Staff 2934,Manager,52595.51,2020-11-23
2935,25,Staff 2935,Security,54698.87,2023-08-01
2936,32,Staff 2936,\N,66411.22,2025-05-17
2937,49,Staff 2937,Security,21127.63,2022-02-22
2938,37,\N,Housekeeping,54020.16,2022-07-10
2939,73,Staff 2939,Security,83471.17,2023-02-14
2940,60,Staff 2940,Security,21196.98,2016-04-12
2941,100,Staff 2941,Security,53079.18,2018-09-12
2942,93,Staff 2942,Manager,54476.91,2019-03-23
2943,39,Staff 2943,Security,52353.12,2021-10-11
2944,74,Staff 2944,\N,51163.1,2018-10-23
2945,55,\N,\N,67054.47,2024-08-15
2946,64,Staff 2946,\N,26737.47,2016-01-09
2947,67,\N,Security,90630.12,2020-12-24
2948,95,\N,Manager,24022.66,2021-11-18
2949,68,Staff 2949,Chef,24189.75,2024-09-24
2950,55,Staff 2950,Housekeeping,54263.54,2019-12-19
2951,25,Staff 2951,Security,64610.37,2018-08-15
2952,8,\N,Manager,26099.09,2024-03-08
2953,34,Staff 2953,Receptionist,67805.4,2022-03-29
2954,99,Staff 2954,\N,66543.13,2024-03-10
2955,79,Staff 2955,\N,71869.83,2021-09-22
2956,15,\N,Housekeeping,98194.29,2017-04-01
2957,89,Staff 2957,Housekeeping,85635.32,2024-10-18
2958,84,Staff 2958,Manager,37870.92,2020-03-22
2959,77,Staff 2959,\N,69810.2,2019-10-15
2960,87,Staff 2960,Security,22155.24,2024-06-20
2961,28,Staff 2961,Receptionist,45261.4,2022-11-07
2962,89,\N,Receptionist,69655.66,2024-11-14
2963,97,Staff 2963,Chef,58265.25,2024-03-07
2964,83,Staff 2964,Housekeeping,42765.68,2019-11-19
2965,82,Staff 2965,Manager,42249.99,2022-11-24
2966,6,Staff 2966,Security,91506.49,2025-04-08
2967,51,Staff 2967,Receptionist,27476.42,2021-07-06
2968,80,Staff 2968,Housekeeping,58784.73,2017-04-16
2969,87,Staff 2969,Housekeeping,28035.6,2021-03-28
2970,15,Staff 2970,Manager,97914.33,2023-01-09
2971,40,\N,Security,38000.06,2015-06-28
2972,54,Staff 2972,\N,73484.26,2020-10-15
2973,62,Staff 2973,Receptionist,70278.64,2018-04-02
2974,55,Staff 2974,Security,94217.92,2023-01-14
2975,19,Staff 2975,\N,94675.93,2016-05-07
2976,41,Staff 2976,Chef,33531.14,2018-06-14
2977,25,Staff 2977,Receptionist,73159.08,2017-07-13
2978,91,Staff 2978,Receptionist,65976.4,2023-01-16
2979,8,Staff 2979,Chef,52744.78,2020-08-21
2980,71,Staff 2980,Receptionist,98004.24,2022-03-04
2981,1,Staff 2981,Manager,87058.48,2019-10-23
2982,54,Staff 2982,Security,67709.13,2022-03-20
2983,27,Staff 2983,Receptionist,35861.45,2017-01-09
2984,53,Staff 2984,Receptionist,94775.0,2020-11-02
2985,49,Staff 2985,\N,70539.21,2016-07-27
2986,91,\N,Security,47481.0,2016-12-24
2987,42,Staff 2987,\N,70494.38,2021-03-29
2988,25,Staff 2988,Chef,76897.33,2022-03-16
2989,83,Staff 2989,Security,25460.79,2015-07-23
2990,78,Staff 2990,Receptionist,98749.95,2019-08-02
2991,44,\N,Security,34415.55,2020-01-08
2992,30,Staff 2992,\N,74209.52,2018-01-06
2993,87,\N,Manager,43263.25,2016-08-02
2994,63,\N,Security,45895.94,2020-01-05
2995,64,Staff 2995,Receptionist,77615.03,2021-01-22
2996,20,Staff 2996,Chef,88946.43,2024-10-03
2997,36,Staff 2997,Manager,55847.23,2020-01-02
2998,56,Staff 2998,Chef,38726.28,2019-07-07
2999,80,Staff 2999,Manager,55790.65,2017-01-21
3000,13,\N,Housekeeping,95689.62,2015-09-02
3001,11,Staff 3001,Manager,54815.81,2020-12-30
3002,39,Staff 3002,Housekeeping,47714.25,2024-08-27
3003,69,Staff 3003,Manager,49960.9,2018-03-10
3004,83,Staff 3004,Housekeeping,21152.2,2022-05-20
3005,88,Staff 3005,\N,52302.21,2015-07-08
3006,85,Staff 3006,Manager,95452.91,2024-01-16
3007,57,Staff 3007,Security,30734.66,2016-12-23
3008,23,Staff 3008,Manager,64368.57,2016-08-02
3009,14,Staff 3009,Security,67343.9,2015-12-26
3010,40,Staff 3010,Housekeeping,23068.94,2016-04-30
3011,59,Staff 3011,Security,24546.86,2022-08-10
3012,38,Staff 3012,Chef,29350.88,2021-10-10
3013,52,Staff 3013,Security,33667.44,2016-11-26
3014,77,Staff 3014,\N,34345.73,2017-02-24
3015,4,Staff 3015,Receptionist,86252.96,2017-04-16
3016,88,Staff 3016,\N,87679.26,2023-05-30
3017,35,Staff 3017,Chef,61585.5,2018-06-16
3018,27,\N,Security,76460.27,2018-12-10
3019,76,Staff 3019,Chef,27388.73,2016-04-10
3020,73,Staff 3020,Chef,93710.83,2022-03-09
3021,25,Staff 3021,Receptionist,22987.15,2022-11-06
3022,58,Staff 3022,Manager,75539.05,2022-05-26
3023,93,Staff 3023,Receptionist,68347.98,2018-09-06
3024,11,Staff 3024,Security,43188.24,2021-10-04
3025,52,Staff 3025,Manager,55166.88,2016-04-06
3026,76,Staff 3026,Manager,65280.43,2019-07-07
3027,32,\N,Manager,33457.14,2017-05-24
3028,29,Staff 3028,Security,61549.71,2020-08-10
3029,7,Staff 3029,Security,82581.17,2019-03-19
3030,15,Staff 3030,\N,28559.09,2024-06-16
3031,6,Staff 3031,Housekeeping,82994.22,2024-07-02
3032,14,\N,Housekeeping,32030.32,2022-08-25
3033,33,Staff 3033,\N,53930.47,2024-08-18
3034,65,Staff 3034,Chef,80194.18,2017-07-18
3035,71,Staff 3035,Security,70807.92,2022-11-06
3036,7,Staff 3036,Security,85019.36,2020-08-24
3037,31,Staff 3037,Manager,68450.16,2025-05-27
3038,31,Staff 3038,\N,28683.49,2024-12-14
3039,76,Staff 3039,Security,85586.07,2018-04-27
3040,46,Staff 3040,Receptionist,83290.31,2021-10-29
3041,29,Staff 3041,Manager,35446.9,2019-12-27
3042,8,Staff 3042,\N,37623.56,2015-10-06
3043,26,\N,Chef,84699.06,2025-02-19
3044,44,Staff 3044,Receptionist,74194.45,2016-08-09
3045,23,Staff 3045,Manager,71693.72,2021-07-27
3046,89,Staff 3046,Receptionist,86452.73,2016-12-27
3047,56,Staff 3047,Security,72054.07,2018-09-29
3048,95,Staff 3048,Chef,58310.36,2019-03-09
3049,81,Staff 3049,Chef,76082.64,2018-01-08
3050,8,\N,Housekeeping,43195.25,2021-05-04
3051,43,Staff 3051,Housekeeping,73436.59,2024-09-08
3052,62,Staff 3052,Chef,57074.12,2021-09-06
3053,20,Staff 3053,Housekeeping,75352.99,2019-10-21
3054,99,Staff 3054,Security,74912.94,2015-07-20
3055,72,Staff 3055,Chef,83250.8,2024-05-21
3056,83,Staff 3056,Chef,60400.82,2021-09-14
3057,9,Staff 3057,Security,42004.12,2017-11-18
3058,16,\N,Receptionist,99636.25,2016-05-08
3059,7,Staff 3059,Security,99053.78,2019-11-13
3060,56,Staff 3060,\N,87270.19,2019-04-30
3061,5,\N,Receptionist,43069.51,2024-04-20
3062,73,Staff 3062,Chef,89923.94,2020-11-21
3063,98,Staff 3063,Receptionist,47643.48,2016-01-19
3064,96,Staff 3064,Chef,83937.28,2017-10-30
3065,7,Staff 3065,Manager,92526.62,2022-06-25
3066,82,Staff 3066,Security,41653.06,2024-03-23
3067,92,Staff 3067,Receptionist,86048.89,2020-08-13
3068,88,Staff 3068,Chef,37997.6,2021-02-02
3069,62,Staff 3069,Security,72049.67,2022-03-08
3070,44,\N,Housekeeping,90099.98,2020-01-13
3071,69,Staff 3071,Security,44315.91,2020-04-02
3072,34,\N,Receptionist,63239.47,2017-03-16
3073,72,Staff 3073,\N,62787.98,2022-08-23
3074,37,Staff 3074,Security,51217.48,2021-08-25
3075,86,Staff 3075,Manager,43973.15,2018-02-26
3076,71,Staff 3076,Receptionist,83623.63,2021-06-29
3077,11,Staff 3077,\N,40052.42,2020-02-19
3078,84,Staff 3078,Housekeeping,39608.78,2022-02-15
3079,91,Staff 3079,Manager,31085.96,2016-01-28
3080,9,Staff 3080,Chef,44702.45,2021-01-22
3081,9,Staff 3081,Housekeeping,82047.02,2022-08-10
3082,93,\N,Manager,27190.19,2020-08-02
3083,34,Staff 3083,Receptionist,81772.74,2020-11-26
3084,97,Staff 3084,Housekeeping,69338.22,2015-09-10
3085,66,Staff 3085,Housekeeping,99461.86,2015-07-25
3086,64,\N,Chef,87125.16,2021-09-29
3087,82,Staff 3087,Manager,90510.51,2016-03-24
3088,22,Staff 3088,Manager,69349.45,2019-10-03
3089,86,Staff 3089,Receptionist,20220.98,2016-08-19
3090,57,Staff 3090,Receptionist,83176.8,2017-06-24
3091,30,Staff 3091,Manager,87996.55,2017-12-19
3092,91,Staff 3092,Housekeeping,57218.49,2024-06-28
3093,51,Staff 3093,Chef,72729.04,2021-12-01
3094,4,Staff 3094,Security,22947.25,2018-01-17
3095,5,Staff 3095,Security,87557.93,2016-08-15
3096,90,Staff 3096,\N,39557.38,2017-12-29
3097,17,\N,Manager,43524.7,2017-05-16
3098,64,Staff 3098,Receptionist,44950.42,2024-10-13
3099,42,Staff 3099,Chef,32321.24,2020-10-02
3100,8,Staff 3100,Security,57708.16,2019-11-16
3101,87,Staff 3101,Manager,62052.01,2019-03-26
3102,72,Staff 3102,Security,24911.01,2023-06-19
3103,27,Staff 3103,Housekeeping,56879.73,2021-12-07
3104,51,Staff 3104,Manager,46468.52,2022-09-23
3105,41,Staff 3105,Chef,54265.85,2015-11-21
3106,31,Staff 3106,Security,71694.25,2017-10-11
3107,13,Staff 3107,Security,59651.01,2016-06-27
3108,7,Staff 3108,Receptionist,46858.04,2020-05-26
3109,51,Staff 3109,Security,36970.32,2019-08-26
3110,3,Staff 3110,Receptionist,43146.74,2023-03-07
3111,53,Staff 3111,Chef,31478.45,2021-04-07
3112,35,Staff 3112,Receptionist,69501.26,2021-10-03
3113,1,Staff 3113,Housekeeping,69707.93,2022-10-25
3114,57,Staff 3114,\N,56792.79,2022-10-10
3115,24,Staff 3115,Receptionist,22271.33,2018-02-11
3116,87,Staff 3116,Receptionist,48913.11,2023-03-18
3117,78,\N,Security,24169.65,2018-08-03
3118,58,Staff 3118,Manager,68046.36,2019-04-04
3119,98,Staff 3119,Chef,91213.52,2024-11-11
3120,35,Staff 3120,Housekeeping,65103.97,2017-01-31
3121,78,Staff 3121,\N,37237.16,2018-11-07
3122,15,Staff 3122,Chef,99582.68,2016-10-30
3123,55,Staff 3123,Chef,58487.83,2025-03-28
3124,9,Staff 3124,Chef,61555.79,2020-08-14
3125,87,Staff 3125,Chef,50838.95,2020-02-14
3126,30,Staff 3126,\N,74877.37,2022-09-03
3127,82,Staff 3127,Housekeeping,74578.82,2025-04-01
3128,97,Staff 3128,Housekeeping,50142.86,2024-04-03
3129,76,Staff 3129,Housekeeping,27537.49,2018-01-03
3130,32,Staff 3130,\N,78428.64,2018-12-16
3131,62,Staff 3131,Chef,78096.88,2022-09-07
3132,21,Staff 3132,Housekeeping,63733.37,2021-11-24
3133,1,Staff 3133,Security,83823.72,2021-02-07
3134,91,Staff 3134,Receptionist,94180.1,2016-11-07
3135,56,Staff 3135,Security,50113.77,2021-09-20
3136,98,Staff 3136,Chef,67586.21,2020-11-16
3137,55,Staff 3137,Security,70395.4,2022-01-30
3138,87,Staff 3138,Manager,27029.76,2017-11-01
3139,13,Staff 3139,Manager,99583.4,2025-04-26
3140,49,Staff 3140,Receptionist,98337.54,2021-09-10
3141,85,Staff 3141,Security,57804.37,2019-10-07
3142,100,Staff 3142,Housekeeping,95554.85,2019-05-22
3143,29,Staff 3143,Receptionist,95196.54,2021-02-17
3144,1,Staff 3144,Manager,75101.41,2023-04-17
3145,50,Staff 3145,Housekeeping,39202.91,2021-04-01
3146,84,\N,Manager,72532.29,2023-11-21
3147,89,\N,Receptionist,81721.38,2024-08-23
3148,75,Staff 3148,Manager,33307.48,2015-11-26
3149,71,Staff 3149,Housekeeping,81761.6,2022-03-19
3150,31,Staff 3150,Chef,43376.14,2024-03-09
3151,95,Staff 3151,\N,84533.77,2019-07-27
3152,36,Staff 3152,Receptionist,63364.32,2015-10-16
3153,15,Staff 3153,Housekeeping,27831.75,2018-09-14
3154,30,Staff 3154,Chef,45071.46,2015-09-23
3155,72,\N,Security,71414.37,2022-11-01
3156,20,Staff 3156,Chef,70886.14,2024-10-29
3157,22,Staff 3157,\N,26166.67,2017-07-19
3158,80,Staff 3158,Manager,29447.69,2017-04-17
3159,5,Staff 3159,\N,83941.77,2021-12-22
3160,50,Staff 3160,Receptionist,50571.25,2016-06-02
3161,89,Staff 3161,Receptionist,97992.73,2017-03-28
3162,68,Staff 3162,\N,70222.15,2024-07-25
3163,23,Staff 3163,Chef,76252.25,2025-01-24
3164,50,Staff 3164,Manager,84069.65,2018-04-02
3165,53,Staff 3165,Security,68879.17,2018-08-23
3166,10,\N,Manager,82332.57,2025-04-17
3167,13,Staff 3167,Manager,49652.21,2018-05-06
3168,87,Staff 3168,Security,69501.15,2018-07-03
3169,65,\N,Security,89831.26,2016-04-12
3170,97,Staff 3170,Housekeeping,77488.17,2019-04-21
3171,9,\N,Receptionist,57852.49,2022-06-21
3172,27,Staff 3172,Chef,28573.62,2022-12-25
3173,97,\N,Receptionist,48651.63,2016-01-21
3174,32,Staff 3174,\N,55359.37,2021-06-07
3175,61,Staff 3175,Chef,38110.84,2022-04-10
3176,34,Staff 3176,Chef,88325.91,2015-11-23
3177,24,Staff 3177,Chef,76878.57,2025-05-22
3178,24,\N,Security,55604.84,2023-07-24
3179,48,Staff 3179,Chef,87084.65,2022-05-05
